gene,token_id,norm,dist_from_centroid,cos_to_centroid,norm_zscore,dist_zscore,cos_zscore,is_outlier,pca_1,pca_2,isolation_score,isolation_zscore,anomaly_score
HLA-DQA1,7107,28.169703,28.172966,-0.0086551625,0.6966871,0.7031522,-0.50027514,False,1.4636003,-0.5725291,0.86604327,-1.6626527,1.6626527
HLA-DQA2,7108,27.6045,27.614038,-0.033714574,-0.128279,-0.11272664,-1.2102718,False,-1.0880274,0.036882613,0.8725647,-0.065724365,1.2102718
HLA-DQB1,7109,25.5486,25.55469,-0.019522196,-3.1290576,-3.1188037,-0.8081657,True,1.000748,-1.4434577,0.8772343,1.0777453,3.1290576
HLA-DQB2,7110,27.535599,27.534082,0.010603589,-0.22884652,-0.22944026,0.045374148,False,0.44331133,-0.8881366,0.876245,0.8355007,0.8355007
HLA-DRA,7111,27.483887,27.492252,-0.028992936,-0.30432507,-0.29050052,-1.0764959,False,1.5782003,-0.4015493,0.8694251,-0.8345228,1.0764959
HLA-DRB1,7112,27.843906,27.85198,-0.027880134,0.22115724,0.23460217,-1.0449673,False,2.1628923,2.1400783,0.87646943,0.89045346,1.0449673
HLA-DRB5,7113,28.173538,28.185091,-0.041869972,0.7022856,0.72085136,-1.441335,False,0.08081952,-1.4249243,0.8726103,-0.054558665,1.441335
HLA-E,7114,28.53152,28.53408,-0.0058851484,1.2247946,1.230279,-0.4217936,False,0.025516517,1.0462605,0.875274,0.5977224,1.230279
HLA-F,7115,27.522146,27.535118,-0.04746138,-0.24848175,-0.22792844,-1.5997537,False,-1.063702,-1.0946436,0.8770736,1.0383953,1.5997537
HLA-G,7116,27.364656,27.35663,0.036725648,-0.47835276,-0.48847097,0.7854783,False,-1.197884,-0.11652724,0.8727871,-0.011253272,0.7854783
HLCS,7117,28.399351,28.40709,-0.026619358,1.0318806,1.0449071,-1.0092463,False,-1.6998112,1.0238681,0.8825123,2.370193,2.370193
HLF,7118,27.578617,27.573143,0.026456162,-0.16605724,-0.17242265,0.49451774,False,0.46766827,0.10431208,0.87733567,1.1025726,1.1025726
HLTF,7119,27.761652,27.761234,0.0061665974,0.10109926,0.10213833,-0.08033708,False,4.2097692,1.6272582,0.86936456,-0.849352,0.849352
HLX,7120,29.028826,29.020956,0.035827063,1.9506576,1.940982,0.7600191,False,-1.6069868,1.0923525,0.8668063,-1.4757987,1.9506576
HM13,7121,26.803246,26.814577,-0.04077083,-1.2977843,-1.279718,-1.4101934,False,0.413803,0.6126886,0.8755909,0.67532766,1.4101934
HMBOX1,7122,26.657166,26.661444,-0.012469648,-1.5110017,-1.5032502,-0.6083492,False,0.2546504,-1.4969804,0.86909306,-0.9158354,1.5110017
HMBS,7123,27.175995,27.180748,-0.01446493,-0.75372195,-0.7452103,-0.6648806,False,1.7193537,-1.2605146,0.880226,1.8103464,1.8103464
HMCES,7124,28.59521,28.586794,0.038078934,1.3177537,1.307226,0.82382035,False,-0.92463094,0.06834499,0.8725313,-0.07389794,1.3177537
HMCN1,7125,27.468025,27.450996,0.07276155,-0.3274764,-0.35072273,1.8064668,False,-0.9829426,-0.16633813,0.871317,-0.3712412,1.8064668
HMCN2,7126,27.780031,27.776505,0.018625293,0.12792544,0.12442863,0.27264938,False,-0.047566455,-1.4686729,0.87045974,-0.5811709,0.5811709
HMG20A,7127,27.47003,27.46678,0.017568605,-0.32455048,-0.3276835,0.24271072,False,-2.4338298,1.3243225,0.87067235,-0.5291081,0.5291081
HMG20B,7128,28.045637,28.051899,-0.020649549,0.51560205,0.526428,-0.84010655,False,-0.7572519,-0.029807054,0.87323225,0.097747296,0.84010655
HMGA1,7129,26.164463,26.16752,-0.007487339,-2.230147,-2.2242408,-0.46718773,False,0.6159757,-1.2058367,0.8667078,-1.4999254,2.230147
HMGA2,7130,26.45278,26.460855,-0.027644489,-1.8093219,-1.7960533,-1.038291,False,-0.4951745,0.4312602,0.8697833,-0.74681735,1.8093219
HMGB1,7131,28.008778,28.006287,0.014439351,0.46180215,0.45984665,0.154051,False,-0.8877785,-0.6383764,0.87236416,-0.11482424,0.46180215
HMGB2,7132,27.340145,27.342869,-0.006350234,-0.51412934,-0.508559,-0.43497068,False,-0.34790343,-2.0229757,0.868683,-1.0162537,1.0162537
HMGB3,7133,27.540558,27.532125,0.038321152,-0.22160825,-0.23229684,0.830683,False,0.15946874,0.91791046,0.87264156,-0.046895932,0.830683
HMGB4,7134,27.322504,27.332777,-0.036613427,-0.53987813,-0.52329016,-1.2924037,False,-0.6964244,-0.45599487,0.8713352,-0.36678952,1.2924037
HMGCL,7135,26.893034,26.88246,0.04700609,-1.1667297,-1.1806284,1.0767493,False,-1.2977269,-1.4145908,0.87123585,-0.39112052,1.1806284
HMGCLL1,7136,28.748796,28.754597,-0.018901821,1.5419286,1.5521713,-0.790589,False,-0.76209545,2.4752374,0.87159556,-0.3030356,1.5521713
HMGCR,7137,28.210176,28.210241,0.004159506,0.7557626,0.75756377,-0.13720307,False,-0.7425021,-0.80071396,0.8751644,0.57088095,0.75756377
HMGCS1,7138,26.952518,26.954165,-0.0019634569,-1.0799066,-1.0759592,-0.31068215,False,0.24769273,-0.2833659,0.8785771,1.4065714,1.4065714
HMGCS2,7139,27.82344,27.8283,-0.014996493,0.19128543,0.20003633,-0.6799411,False,1.4790587,1.5967803,0.87314737,0.07696304,0.6799411
HMGN1,7140,27.569828,27.571188,-0.0009246695,-0.1788857,-0.17527646,-0.28125066,False,-0.29128978,0.51421726,0.8706956,-0.5234158,0.5234158
HMGN2,7141,27.287449,27.27074,0.0715161,-0.5910444,-0.61384624,1.7711799,False,-0.78538465,0.9085149,0.87433594,0.36801556,1.7711799
HMGN3,7142,28.732166,28.731758,0.005980608,1.5176554,1.5188334,-0.08560663,False,0.18253,-2.920525,0.8776495,1.1794188,1.5188334
HMGN4,7143,28.16912,28.165539,0.01878744,0.695838,0.6923105,0.2772434,False,-1.4341633,0.63942236,0.8699442,-0.707409,0.707409
HMGN5,7144,27.55259,27.55519,-0.0059003322,-0.20404707,-0.19863032,-0.42222378,False,-0.75674146,0.41863835,0.86982554,-0.73646903,0.73646903
HMGXB3,7145,28.416979,28.407164,0.04372211,1.0576099,1.0450156,0.9837059,False,-1.0414145,-0.34960315,0.86818945,-1.137106,1.137106
HMGXB4,7146,28.852613,28.864157,-0.041947324,1.6934593,1.7120985,-1.4435265,False,-0.9963346,0.82930034,0.87158644,-0.30526873,1.7120985
HMHB1,7147,26.95991,26.943647,0.069774725,-1.0691187,-1.0913113,1.7218425,False,0.34731054,-0.19224864,0.87819064,1.311933,1.7218425
HMMR,7148,28.067204,28.065142,0.012709564,0.5470802,0.54575866,0.10504175,False,-0.7385265,0.13055773,0.87987196,1.7236481,1.7236481
HMOX1,7149,27.128654,27.114206,0.06248345,-0.82281965,-0.8423427,1.5152621,False,-1.0896558,-1.9577701,0.8690359,-0.92983264,1.5152621
HMOX2,7150,26.16048,26.15609,0.022361565,-2.2359598,-2.2409265,0.37850744,False,-1.2507625,-1.6170231,0.8670794,-1.4089359,2.2409265
HMSD,7151,27.667706,27.658958,0.039567962,-0.036024354,-0.047155976,0.8660083,False,0.46247265,1.8379189,0.8718977,-0.22905007,0.8660083
HMX1,7152,27.715227,27.713823,0.010123554,0.03333784,0.032931503,0.03177353,False,-1.2617841,0.43826342,0.8742347,0.3432175,0.3432175
HMX2,7153,28.122728,28.126085,-0.009009763,0.6281239,0.6347194,-0.51032186,False,0.23175816,1.2602915,0.86937904,-0.8458053,0.8458053
HMX3,7154,27.367273,27.347918,0.08210028,-0.47453317,-0.5011892,2.0710566,False,-1.4541435,1.0723895,0.8761171,0.80417836,2.0710566
HNF1A,7155,26.521015,26.523624,-0.0057548154,-1.7097259,-1.7044281,-0.41810095,False,-1.3002547,0.80267197,0.8745055,0.4095403,1.7097259
HNF1B,7156,27.313747,27.304535,0.04148219,-0.5526593,-0.5645158,0.92024326,False,-2.5748851,-0.098965116,0.8653997,-1.8202423,1.8202423
HNF4A,7157,27.281282,27.285927,-0.014039467,-0.6000449,-0.59167844,-0.65282613,False,2.744097,1.2172079,0.8774907,1.140536,1.140536
HNF4G,7158,29.083664,29.069784,0.059901398,2.030699,2.0122573,1.4421061,False,0.9552105,-0.8245893,0.8716799,-0.2823827,2.030699
HNMT,7159,28.99776,29.011642,-0.051335912,1.9053153,1.9273868,-1.709529,False,-0.3181932,-1.0845183,0.87625945,0.8390329,1.9273868
HNRNPA0,7160,26.95381,26.948483,0.025971929,-1.0780219,-1.0842533,0.4807982,False,-1.8476398,-0.1379238,0.87521684,0.58372515,1.0842533
HNRNPA1,7161,28.10218,28.089546,0.05505837,0.5981324,0.58138245,1.3048909,False,2.1707065,-0.7285289,0.8752909,0.601853,1.3048909
HNRNPA1L2,7162,27.847675,27.85319,-0.017615613,0.22665833,0.23636734,-0.7541474,False,2.132366,-0.7598674,0.87767094,1.1846733,1.1846733
HNRNPA1L3,7163,27.851976,27.847757,0.0213751,0.23293614,0.22843795,0.35055834,False,-0.19429775,-0.6510519,0.870695,-0.5235618,0.5235618
HNRNPA2B1,7164,28.180832,28.190718,-0.035195943,0.71293145,0.72906476,-1.2522428,False,-2.2856064,0.3532639,0.8749421,0.5164537,1.2522428
HNRNPA3,7165,28.89049,28.901001,-0.03781298,1.748743,1.765881,-1.3263901,False,-0.31525025,-0.112652056,0.871236,-0.39107674,1.765881
HNRNPAB,7166,28.157097,28.165707,-0.030085739,0.6782879,0.69255555,-1.1074578,False,-1.7442799,0.65931845,0.8714897,-0.32895753,1.1074578
HNRNPC,7167,27.640978,27.64598,-0.015528077,-0.07503589,-0.066099666,-0.6950022,False,1.6342238,0.17625307,0.87624294,0.83498985,0.83498985
HNRNPCL1,7168,27.104921,27.097113,0.03588664,-0.8574604,-0.86729467,0.7617071,False,0.2029298,0.582976,0.8654313,-1.8125066,1.8125066
HNRNPCL2,7169,28.404516,28.401293,0.017309962,1.0394195,1.0364459,0.2353827,False,-2.3319237,-0.99876076,0.875628,0.6844062,1.0394195
HNRNPCL3,7170,27.046041,27.029818,0.06961319,-0.94340104,-0.96552676,1.7172657,False,0.3671292,-0.29900235,0.8731241,0.07127073,1.7172657
HNRNPCL4,7171,28.032663,28.013056,0.08299734,0.4966656,0.46972775,2.0964727,False,0.8088116,1.3677871,0.8708054,-0.49653056,2.0964727
HNRNPD,7172,27.803215,27.811527,-0.028824616,0.16176438,0.17555209,-1.0717269,False,0.010286996,-1.198934,0.8788167,1.4652461,1.4652461
HNRNPDL,7173,27.735472,27.733706,0.011576059,0.06288672,0.06195399,0.0729267,False,-1.3152752,1.7611856,0.87260973,-0.054690026,0.0729267
HNRNPF,7174,28.0016,27.991402,0.045317132,0.45132613,0.43811876,1.0288968,False,-2.0887442,-0.5451853,0.86902034,-0.9336421,1.0288968
HNRNPH1,7175,28.404325,28.418398,-0.052015528,1.0391412,1.0614146,-1.7287843,False,1.0102746,1.0277174,0.8823401,2.328026,2.328026
HNRNPH2,7176,27.133146,27.127094,0.028844377,-0.81626344,-0.82352984,0.56218195,False,0.20273568,-0.29197675,0.8741708,0.32757092,0.82352984
HNRNPH3,7177,27.497372,27.493692,0.01928872,-0.28464252,-0.28839844,0.29144594,False,-0.4780907,1.6019384,0.87319505,0.08863959,0.29144594
HNRNPK,7178,27.12736,27.119587,0.03573725,-0.82470995,-0.83448845,0.7574745,False,-0.4514716,-0.5408465,0.8789293,1.4928173,1.4928173
HNRNPL,7179,28.238169,28.241323,-0.008220858,0.7966199,0.8029351,-0.48797017,False,1.0013273,-0.91650844,0.8724443,-0.09520765,0.8029351
HNRNPLL,7180,28.529842,28.539827,-0.035648726,1.2223448,1.2386678,-1.2650713,False,0.33374664,-0.34566674,0.8671397,-1.3941652,1.3941652
HNRNPM,7181,27.198824,27.200375,-0.0016234689,-0.7204008,-0.7165609,-0.30104944,False,-0.9132262,-0.44848195,0.87829506,1.3375046,1.3375046
HNRNPR,7182,27.75082,27.762468,-0.04219483,0.08528919,0.10393971,-1.450539,False,-0.64951193,-0.10419249,0.8715197,-0.32161587,1.450539
HNRNPU,7183,27.562895,27.564127,-0.0004176669,-0.18900537,-0.18558356,-0.26688597,False,0.5684318,0.8924728,0.8728857,0.012887988,0.26688597
HNRNPUL1,7184,27.761435,27.758312,0.017000098,0.10078189,0.09787294,0.22660346,False,-0.05223111,0.6022313,0.8655124,-1.7926564,1.7926564
HNRNPUL2,7185,25.524212,25.52813,-0.010819238,-3.1646533,-3.157574,-0.5615889,True,-0.34955904,1.5538368,0.8735077,0.16519395,3.1646533
HOATZ,7186,27.294758,27.29501,0.0035541563,-0.58037627,-0.5784201,-0.15435417,False,-1.5539533,0.051698346,0.8715064,-0.32487074,0.58037627
HOGA1,7187,27.379606,27.381767,-0.0040961434,-0.45653215,-0.45177802,-0.37110656,False,1.8668029,-0.85151756,0.86440057,-2.0649097,2.0649097
HOMER1,7188,27.304682,27.294567,0.045107156,-0.5658914,-0.57906604,1.0229477,False,0.7141425,1.3067266,0.8791763,1.5533018,1.5533018
HOMER2,7189,28.040604,28.03972,0.007989985,0.5082552,0.50865084,-0.028675886,False,1.89645,-0.79830086,0.86929667,-0.8659765,0.8659765
HOMER3,7190,27.384007,27.386496,-0.005422075,-0.45010957,-0.444876,-0.40867358,False,-0.471673,-0.39338988,0.8692349,-0.8810976,0.8810976
HOMEZ,7191,27.73741,27.74176,-0.012939296,0.065715216,0.07371166,-0.6216555,False,2.4626007,-1.1008911,0.86965847,-0.7773807,0.7773807
HOOK1,7192,26.307734,26.315842,-0.02775897,-2.0210304,-2.007733,-1.0415345,False,1.1882634,0.5200037,0.877463,1.1337489,2.0210304
HOOK2,7193,26.576918,26.569809,0.03318001,-1.628131,-1.6370115,0.6850214,False,1.5366586,-0.45461965,0.87613726,0.8091117,1.6370115
HOOK3,7194,27.278383,27.289927,-0.041692644,-0.60427654,-0.58584,-1.4363108,False,-0.6499886,2.5462954,0.8734433,0.1494306,1.4363108
HOPX,7195,27.915817,27.919992,-0.0122669265,0.32611784,0.3338811,-0.6026056,False,-2.274992,-0.4266406,0.8745926,0.43086457,0.6026056
HORMAD1,7196,27.713692,27.695011,0.0793392,0.031096758,0.0054709506,1.9928282,False,-1.1203804,-2.0073862,0.87215394,-0.16630322,1.9928282
HORMAD2,7197,28.063627,28.053625,0.044518556,0.5418603,0.52894765,1.0062711,False,-1.6625835,-1.579503,0.87494963,0.5182927,1.0062711
HOXA1,7198,27.6862,27.683983,0.013384727,-0.009031144,-0.0106272865,0.12417084,False,-0.2633412,-0.23712257,0.87657547,0.9164192,0.9164192
HOXA10,7199,27.730068,27.720406,0.043209217,0.05499978,0.042539775,0.96917427,False,1.4473606,2.2765377,0.8711603,-0.40961325,0.96917427
HOXA11,7200,27.068853,27.065159,0.019405236,-0.91010493,-0.91393834,0.29474714,False,-0.6172663,-0.4408419,0.87592137,0.75624615,0.91393834
HOXA13,7201,28.742144,28.740992,0.008967503,1.5322182,1.5323117,-0.0009803198,False,1.2805142,-2.720254,0.8746358,0.44144645,1.5323117
HOXA2,7202,27.620352,27.616077,0.021643918,-0.10514156,-0.10975033,0.35817468,False,0.0075405487,-0.4815898,0.8754169,0.6327083,0.6327083
HOXA3,7203,28.019804,28.025152,-0.016980136,0.47789618,0.48738515,-0.7361427,False,-1.2091241,-0.58396125,0.8698393,-0.7330974,0.7361427
HOXA4,7204,26.99857,27.007627,-0.03169014,-1.0126908,-0.9979181,-1.1529145,False,-0.9179603,0.5932315,0.8784431,1.3737603,1.3737603
HOXA5,7205,28.224619,28.220104,0.02251191,0.77684265,0.7719609,0.3827671,False,1.2775413,-0.30822533,0.87106407,-0.43318528,0.77684265
HOXA6,7206,28.55619,28.554728,0.010228411,1.2608023,1.2604179,0.03474441,True,0.17888534,-1.8087262,0.86053693,-3.0110166,3.0110166
HOXA7,7207,27.315514,27.308748,0.03167788,-0.5500813,-0.5583655,0.64246225,False,0.011398947,-0.32851803,0.8647431,-1.9810283,1.9810283
HOXA9,7208,28.113081,28.121046,-0.027486473,0.61404264,0.6273635,-1.033814,False,2.3233845,-2.9731863,0.87510216,0.5556431,1.033814
HOXB1,7209,28.092764,28.095987,-0.008478501,0.58438796,0.5907847,-0.49526986,False,0.3742491,-0.42122746,0.8740962,0.30931172,0.5907847
HOXB13,7210,27.825731,27.815115,0.047024846,0.19462895,0.18078917,1.0772808,False,0.86248034,-1.4086905,0.8734374,0.14798564,1.0772808
HOXB2,7211,28.448452,28.437088,0.049917065,1.1035479,1.088697,1.1592246,False,1.9298142,0.29794565,0.8750923,0.5532348,1.1592246
HOXB3,7212,27.05851,27.051865,0.031238738,-0.9252023,-0.9333442,0.63002026,False,1.4489864,-2.7703476,0.8790576,1.5242273,1.5242273
HOXB4,7213,27.627487,27.63134,-0.0109225325,-0.09472679,-0.08747117,-0.56451553,False,1.0453498,1.3175732,0.86337805,-2.3152988,2.3152988
HOXB5,7214,28.155493,28.162832,-0.024983738,0.67594665,0.68835974,-0.9629051,False,1.0418236,0.6001463,0.8701603,-0.65449965,0.9629051
HOXB6,7215,26.76348,26.772537,-0.03165181,-1.355827,-1.3410846,-1.1518285,False,0.610964,1.8945092,0.877807,1.2179952,1.355827
HOXB7,7216,27.120792,27.11834,0.014427976,-0.8342951,-0.8363093,0.15372872,False,-1.0620854,0.35122964,0.86421204,-2.1110759,2.1110759
HOXB8,7217,28.436275,28.435564,0.00724063,1.0857751,1.0864724,-0.049907006,False,0.116367504,-2.5371044,0.87037593,-0.60169244,1.0864724
HOXB9,7218,27.697067,27.693811,0.017560508,0.006831821,0.0037196896,0.2424813,False,0.22960803,2.432626,0.8775112,1.1455568,1.1455568
HOXC10,7219,27.960995,27.961258,0.0034132453,0.39205855,0.39411727,-0.15834653,False,-1.7439853,-0.0019150672,0.8641763,-2.1198332,2.1198332
HOXC11,7220,27.839165,27.829512,0.0431621,0.21423633,0.2018043,0.9678393,False,0.38650903,0.0941713,0.87032545,-0.614055,0.9678393
HOXC12,7221,29.230188,29.237368,-0.024505747,2.244565,2.2568827,-0.9493624,False,1.0278622,1.6655036,0.8741945,0.33338,2.2568827
HOXC13,7222,28.393301,28.40363,-0.037003413,1.02305,1.0398566,-1.303453,False,0.68821365,-1.4062955,0.8786007,1.4123514,1.4123514
HOXC4,7223,28.151503,28.146486,0.024535375,0.6701226,0.66449916,0.44009697,False,0.37483105,1.6376474,0.8799394,1.7401558,1.7401558
HOXC5,7224,27.90657,27.90609,0.00640301,0.31262124,0.3135871,-0.073638916,False,-0.11068758,-0.29914322,0.86936027,-0.8504029,0.8504029
HOXC6,7225,28.191084,28.171757,0.08185141,0.7278952,0.70138705,2.0640056,False,1.2158797,-1.2265997,0.8697836,-0.74674433,2.0640056
HOXC8,7226,28.403782,28.394049,0.043384336,1.0383477,1.0258715,0.9741358,False,0.6161609,-0.331941,0.8652191,-1.8644673,1.8644673
HOXC9,7227,28.507591,28.494669,0.056152184,1.1898671,1.172749,1.3358814,False,1.0852233,-0.35385948,0.8683429,-1.0995367,1.3358814
HOXD1,7228,27.753946,27.758907,-0.015387467,0.08985209,0.09874161,-0.6910184,False,-1.6634398,1.1579884,0.8828958,2.4641163,2.4641163
HOXD10,7229,27.54344,27.556091,-0.046186205,-0.2174017,-0.19731338,-1.5636247,False,1.2925521,-1.2780125,0.8738103,0.23929623,1.5636247
HOXD11,7230,27.575502,27.582853,-0.024937479,-0.17060344,-0.15824829,-0.9615944,False,0.4994336,1.4510578,0.86749476,-1.3072187,1.3072187
HOXD12,7231,26.725645,26.71813,0.034785748,-1.4110495,-1.4205039,0.730516,False,-0.3500033,1.7957047,0.87580013,0.7265585,1.4205039
HOXD13,7232,28.568842,28.552038,0.07168391,1.2792683,1.2564923,1.7759347,False,-0.4166321,-0.7183195,0.8736827,0.20804687,1.7759347
HOXD3,7233,27.99583,27.980883,0.06433733,0.44290468,0.42276388,1.5677873,False,0.22570355,-1.4333289,0.87460214,0.43319988,1.5677873
HOXD4,7234,28.591488,28.586868,0.022872476,1.3123221,1.3073345,0.39298284,False,-0.39458412,0.06386747,0.8768012,0.97169304,1.3123221
HOXD8,7235,28.250715,28.236519,0.061291043,0.8149327,0.7959217,1.4814782,False,-1.6963437,0.46559545,0.87035906,-0.60582304,1.4814782
HOXD9,7236,27.97338,27.964523,0.039942678,0.41013476,0.39888382,0.87662494,False,-2.2618043,0.6101422,0.8670887,-1.406659,1.406659
HP,7237,26.772482,26.758553,0.060466148,-1.3426868,-1.3614982,1.4581069,False,-0.93408835,0.36411992,0.8686959,-1.0130864,1.4581069
HP1BP3,7238,27.298595,27.298567,0.004681676,-0.574775,-0.5732276,-0.122408666,False,1.8181394,-1.1761295,0.8721015,-0.17914742,0.574775
HPCA,7239,27.70817,27.714956,-0.022703184,0.023037214,0.03458532,-0.8982912,False,0.07965949,-0.33491865,0.8735598,0.17795058,0.8982912
HPCAL1,7240,28.277718,28.28793,-0.03652269,0.85434514,0.87096703,-1.289833,False,1.399795,1.4462095,0.8823182,2.3226695,2.3226695
HPCAL4,7241,26.64221,26.642626,0.003019956,-1.5328307,-1.5307192,-0.16948941,False,-0.5154857,2.2423608,0.8743087,0.36134535,1.5328307
HPD,7242,26.346354,26.33657,0.04393256,-1.9646609,-1.9774745,0.9896684,False,-0.33472225,-0.35992125,0.86992216,-0.7128094,1.9774745
HPDL,7243,27.986835,27.995138,-0.028815133,0.42977557,0.443573,-1.0714582,False,-2.38887,-0.5394497,0.87606496,0.79140717,1.0714582
HPF1,7244,28.36923,28.36496,0.021509664,0.9879164,0.98340964,0.35437092,False,-3.465054,-0.21228787,0.86181563,-2.6978953,2.6978953
HPGD,7245,28.037989,28.042051,-0.01183097,0.5044384,0.51205313,-0.59025383,False,-0.49448502,-0.664039,0.87771386,1.1951822,1.1951822
HPGDS,7246,28.310484,28.310915,0.0026822865,0.90217066,0.9045194,-0.17905645,False,-0.3219863,1.4800916,0.8633321,-2.326552,2.326552
HPN,7247,26.870535,26.862574,0.03654386,-1.1995692,-1.2096565,0.7803278,False,-0.5630743,0.84756136,0.8675572,-1.2919223,1.2919223
HPR,7248,27.245123,27.264647,-0.0736821,-0.6528231,-0.62274176,-2.3426533,False,-0.2525854,2.1638803,0.8795408,1.6425544,2.3426533
HPRT1,7249,27.849611,27.839254,0.04597845,0.22948405,0.216026,1.0476336,False,0.34156057,0.49678546,0.8709114,-0.47056484,1.0476336
HPS1,7250,28.185743,28.187284,-0.0017504753,0.7201001,0.7240532,-0.30464783,False,-1.3192408,2.5759695,0.86990464,-0.71710056,0.7240532
HPS3,7251,27.889154,27.887772,0.010012825,0.28720096,0.28684765,0.028636305,False,0.22505637,-1.9135811,0.8767462,0.9582212,0.9582212
HPS4,7252,27.996706,27.990076,0.031020477,0.44418252,0.43618372,0.62383634,False,0.46991348,-0.88384515,0.8730464,0.05223795,0.62383634
HPS5,7253,29.111084,29.11098,0.00470491,2.0707211,2.0723906,-0.12175039,False,-0.59257245,1.4727054,0.87770844,1.193854,2.0723906
HPS6,7254,27.196571,27.190523,0.028822301,-0.72368866,-0.7309413,0.5615565,False,1.147403,-0.6347044,0.8770073,1.022165,1.022165
HPSE,7255,27.510357,27.50955,0.007764881,-0.26568937,-0.26525062,-0.03505365,False,-0.38760725,2.150583,0.8718786,-0.23372068,0.26568937
HPSE2,7256,26.225456,26.217312,0.0373918,-2.1411216,-2.1515594,0.8043521,False,-0.6164108,0.5272577,0.86989945,-0.7183704,2.1515594
HPX,7257,26.091377,26.10014,-0.030337708,-2.3368225,-2.3225982,-1.1145966,False,-0.14292964,1.732868,0.87527627,0.5982771,2.3368225
HR,7258,27.097034,27.099016,-0.0033324535,-0.868972,-0.864516,-0.3494693,False,0.42382726,-1.1627594,0.8806392,1.9115237,1.9115237
HRAS,7259,28.08451,28.087599,-0.007928996,0.5723418,0.5785398,-0.479701,False,-0.2683817,2.763206,0.877916,1.2446761,1.2446761
HRC,7260,26.486126,26.496992,-0.038843658,-1.7606499,-1.7433038,-1.3555918,False,-0.3505807,-0.73144126,0.8769499,1.0081092,1.7606499
HRCT1,7261,27.76655,27.761858,0.023286544,0.10824845,0.103048764,0.40471444,False,-1.1525888,-0.3610388,0.8664076,-1.5734439,1.5734439
HRG,7262,27.259874,27.251804,0.036905754,-0.63129205,-0.6414878,0.79058117,False,-0.9993755,-0.66241336,0.87897813,1.5047712,1.5047712
